-0.3831549,1.4373461,0.22974533,-0.44245836,-2.0474598,-4.2233133,-1.3381835,-1.0610079,-1.1582748,-3.013612,-1.0607272,-0.12833428,-4.968123,-1.5847816,-0.28643626,-1.8595203,-2.2651775,-0.8663563,-0.65093017,-4.25755
-2.6227689,4.7309446,-2.7597287,-5.13445,-1.0730506,-6.732211,-1.0003393,-9.6549835,-2.3938065,-6.046824,-2.3264284,-5.129964,-7.8281746,-3.889184,-4.154542,-7.009107,-8.77847,-2.1104593,-8.187442,3.4806666
-1.746829,3.489993,-2.1428173,-1.667929,-3.7806396,1.3508688,-3.0208602,-3.1376944,-2.0626423,-7.025822,-8.343428,-3.5006447,-3.2648344,-8.404462,-7.048908,-4.5291867,-5.2764807,-6.0020022,-9.768538,-6.576234
-0.07439531,-1.8178208,0.1483851,-2.5668397,5.507424,-2.5467854,-0.78724813,-4.362571,-1.5800819,0.16165787,-2.260664,-0.8931433,-2.3258362,-3.7403724,-6.992052,-0.95294935,-2.4246314,0.44629693,-0.36833304,-4.0564766
-10.669088,-1.1080601,1.917184,-0.14161597,-8.703632,-7.8619776,-5.4977345,-5.4148517,-7.431816,-7.2087936,-8.742013,-7.1560698,-6.1705213,-6.902482,-6.603041,-13.282735,-9.621099,-9.932731,-6.683129,-9.268095
-0.5588532,-0.75476235,-1.0206716,1.0441673,-0.46099147,-0.52088445,-1.7017957,-2.1580598,-0.48880163,0.45799,-1.0328157,-0.61092246,-1.1001002,-7.1444054,-0.37201947,-1.5418681,-1.7926925,0.6660676,-0.36947224,-2.6451674
-5.2651,0.048182473,-3.2335856,-7.1865716,-2.5539048,-3.155782,-1.4502147,1.0684305,2.9713671,-4.8130784,-3.227941,-0.3291228,-1.3269303,0.8827668,-9.801527,-1.7356249,-4.338325,-0.74501526,-6.41774,-11.150216
5.1604986,-0.4152183,-2.6463027,-0.55892664,-1.2079604,1.4849375,2.1313777,-10.764286,0.5025611,-2.0896435,2.0531719,-7.1039286,1.1736764,-0.9134752,-7.6869836,-5.387278,-4.9847674,-3.4918568,-1.4307883,5.1229153
1.394047,-2.17564,-1.143088,-1.2742018,-2.213835,-2.6269345,-4.085424,0.13519764,-3.9682965,-2.0266569,-3.0497596,-2.837743,-9.385179,-9.252384,-4.4287868,-4.5846233,-3.6980233,-5.511406,-7.2485695,-8.31487
4.4672585,-1.9971306,-3.6312354,-6.925109,-2.5235357,-3.621623,1.5853586,6.793681,-3.1908264,0.9553788,-5.3923593,-3.754112,0.8308575,4.3898864,0.22883177,-2.7893786,-5.601532,-2.7532358,1.5679724,-7.333862
-3.0918446,-0.28756997,-1.9486794,4.7398567,-2.728452,-2.896745,-2.2054899,2.0142155,3.7129283,-8.790849,-4.7255177,-6.415998,-1.7814853,-5.532654,0.22454558,-3.6958706,-5.8804436,-3.3179283,-10.550384,-5.844269
-1.8805729,-4.2218695,-3.4862266,-1.9017047,-1.3238933,-10.014213,-2.4886656,-9.271831,-0.79741377,-1.7276907,-7.7377763,-1.7373446,-6.7115097,0.6818592,-5.626752,-4.124676,-2.1357067,5.1954546,-7.809581,-0.027234482
1.0746262,2.3993862,-2.40667,-1.04269,0.52970356,-1.4636989,-0.26353252,-4.141408,-6.887762,-5.465444,-0.33628067,-1.5799266,-8.15507,-5.6549606,-4.2979836,-3.0108607,-11.547437,-4.5287957,-2.5352745,0.30611867
-0.53283966,-1.7807902,0.20382628,-0.114324786,-1.0171441,-2.5293083,-3.8860161,-3.3806558,2.3157256,-4.1518617,-3.3206904,-0.61826354,-0.9099269,-1.690704,-1.8541895,-1.3396162,-2.746775,-0.94704884,-3.8082178,-1.0107694
2.7966948,0.81796587,-4.2921624,-4.6054225,-4.9376388,-0.40343672,-3.2692645,-6.6277733,-1.6032593,-2.997713,-0.7398251,-0.94426274,-4.917598,-3.5102496,-5.885275,-5.397913,-3.8543534,0.657988,-9.331094,-1.3040749
-5.5776987,-7.436789,-2.9284215,-0.20718253,1.4848537,-13.022565,-12.993982,-7.194417,-3.513913,-4.805488,-8.232472,-4.8437524,-2.4136016,-6.7020016,-8.925507,-2.818451,-8.974006,-2.385578,-5.225914,-9.260605
-0.41033632,0.2428597,0.73367137,-1.1825013,-0.8901775,-0.5643183,-1.5909148,-3.876392,-0.20230833,1.4867913,-1.0496982,0.010330013,-8.594561,-6.776009,2.6203876,-0.33720422,-0.7104954,-0.9808953,-3.646398,0.7260168
-1.2263192,1.5010182,-0.21628329,-0.7669901,-4.158773,-5.2200356,-2.8581038,-6.8063674,-2.7922134,-6.8021665,-3.034577,-2.8146462,-9.603924,-6.9682035,0.110429905,-1.0167615,-6.048971,0.43093547,-8.369068,-6.2391286
1.0851421,-1.7168444,3.3471706,-6.7820163,0.1435091,-9.715595,2.0514772,-5.704369,-7.120262,-3.8878632,-11.882949,-3.2074385,-5.956317,5.8243136,4.339398,1.4881154,2.095227,-1.4602356,-4.8767304,-9.323426
-1.1422234,-1.5475637,-2.7878006,0.73401755,-5.083871,-0.00674095,-1.7018788,-8.173432,-6.572971,-13.05664,-2.7723916,-12.354615,-3.5175073,-4.5231805,-7.36705,8.490626,-4.5246115,-8.381902,-2.0374186,3.865487
4.5803866,-0.16099244,-0.9782098,-0.96047485,-6.098553,-2.2310867,-2.1575272,1.4026572,-2.877485,-9.821466,-2.2657645,-6.982776,-3.4694824,-7.6787095,-1.4789373,-4.3066397,-3.4481394,-3.1432424,-11.783596,-3.984891
-0.29015437,1.0918219,-0.30973962,-1.2624953,-0.84244883,-1.7901049,-2.7381983,-0.3846014,-1.2367864,0.20657393,-2.2793791,1.600022,-5.5617023,-1.5651418,-1.2009997,-1.6443973,-2.7218435,-0.14545135,1.7297697,-2.09884
-2.551696,-1.3708822,6.2387524,-1.1266574,-1.5439305,-0.03649996,1.0509421,-7.748628,-4.4337544,-7.734138,-5.5808454,-1.068667,-4.03419,-9.023205,-5.0740156,-0.91356826,-8.297152,0.844555,-2.01688,-8.173193
-4.2448387,-1.4511639,-3.789908,-9.13092,-0.30120724,-9.102846,-1.5636166,-4.063321,0.08869079,-9.813092,-5.819316,-3.613217,-5.0294256,-5.356151,-1.921517,-4.2741303,4.097737,-7.99751,5.3624005,3.7913275
-2.7548223,0.051745396,-0.8022769,-2.6704826,-2.9805133,-10.208063,-3.2039108,-2.8773124,-3.1895425,-6.864263,-10.686016,2.980859,-9.548206,-3.5286424,-3.1444578,-3.3660731,-4.6014457,-3.6457427,-1.7878218,-3.8989613
-3.2858946,4.45322,-2.1958926,-2.4582307,1.6506,1.1534383,-1.685762,-6.315706,-5.204248,-1.6296701,-4.1106305,0.8136482,-1.7767665,-3.8912773,-0.98190856,-5.1383224,-5.2367153,0.660426,-3.5498807,-5.190483
-1.8602844,3.3922155,-1.3740482,-0.9488128,-2.7062879,-5.410193,3.92701,1.142662,-2.0725408,-2.3489816,-2.4192543,-1.0695387,-5.695062,-4.953832,-4.634346,-0.30981767,-2.6542537,-0.44059557,-3.083588,-3.9266455
-2.8924823,-2.400017,1.967988,-1.7142655,-2.9923346,-4.6447616,0.6052034,-8.85654,-5.9469347,-4.401188,-10.416705,-2.8151476,-2.4720218,-5.4200726,-0.44649157,-4.791518,-1.3893315,-2.775289,-7.259246,-12.293834
-2.1048431,-0.17576474,-0.71786547,-2.7068713,-0.19506551,-2.8816729,-0.38328624,-8.134306,-3.0661569,-7.0640736,-9.49484,0.17183912,-5.121914,-3.3433695,-2.2076218,5.823128,1.0620551,-1.6035355,-4.60438,-2.208174
-0.8900057,-3.4936106,-4.951982,-7.152384,-0.23211123,0.32218572,0.32354248,-3.0407646,2.4994957,2.922615,4.5180707,-4.966824,-10.821778,-14.547241,4.602059,-1.1393484,-4.9995394,-3.5503962,1.7981433,-5.461036
2.7797306,-4.2936854,-4.1363025,-7.532723,-4.500843,-3.1217353,-6.2073336,-5.107678,-1.0308924,-2.1443946,1.9249927,-6.4325323,0.79455596,1.3970976,-3.913589,1.1253568,-11.970306,4.3972964,2.6236637,-6.045082
-0.5130705,-3.7059956,1.6456034,1.0849234,-0.9346084,-8.993546,0.8388358,-4.9602,-3.1957808,-5.0062513,-5.201841,5.5593457,-3.2043784,2.7671745,-1.5675815,-12.330412,-2.8681626,-5.655053,1.6576548,4.2973695
