-0.9774186,2.2152908,-0.2348226,0.865049,0.70101523,-0.7008705,1.4036181,0.15771805,-0.17113103,-0.18463798,-2.343497,-1.1522297,1.4338464,0.10638487,-0.4808182,1.6102499,-1.2952197,1.4055263,1.0310885,1.4106581
-0.8563895,0.6241452,-0.899841,-2.0176568,-1.9687665,-1.2768769,-0.50835973,0.5904448,-0.4374568,-0.5910854,-0.48983076,0.04547494,-0.44961604,0.57995677,0.7828782,0.47678924,1.2946721,1.6153842,0.5948183,-0.020546224
0.42664528,0.88347346,1.7884458,3.195398,2.5618424,0.41192982,2.696439,2.4889867,1.5806009,2.4246635,1.4089948,0.32982463,2.7721143,2.2759974,1.8213881,2.0093093,1.4453073,0.7303675,1.0988388,0.16560984
-0.40384397,-1.7591392,-0.14870295,-0.24506412,0.16664001,-1.0427152,-0.97305083,-0.7002936,-2.1819534,0.036163248,1.2255584,-1.464429,0.6373394,0.075125925,-0.29138637,-1.1352484,-0.233847,-1.2662432,0.025902726,-0.7707594
-1.1928705,-1.2066717,-1.0549451,0.023019385,-0.38191116,-0.4917122,-1.2387143,0.13221711,-0.099008694,1.605011,-0.59444153,1.2308102,-0.4411908,-2.1457222,-2.318484,-0.38689837,1.2483691,-4.473074,-0.74648726,-0.6154545
1.1474788,-0.7279469,-1.3532634,-1.3326877,-0.9411436,-0.26594958,-1.0149952,0.80167806,1.2238444,1.1068933,0.80284077,0.8735674,-0.083800755,0.7398119,0.26984942,0.83274543,0.22963992,1.7032378,0.267231,0.5601754
-1.8407841,-1.3686745,1.2811764,0.1446744,0.46836877,-0.052167125,-0.23363534,-0.6644059,-6.480559,-0.5013305,-0.2671274,-1.8115247,-0.011690299,-2.6415565,-3.270608,-0.76322687,-2.633846,0.41375345,-0.7326308,-1.166578
-0.04623905,-0.55962586,-0.095772356,0.17043272,-0.35015544,0.77667016,0.3263169,-1.5115929,-3.3030581,0.92491615,-1.6811483,1.504721,-1.9144235,-2.5789852,-2.1341126,-0.065446354,-1.3574967,0.7664635,0.94419295,0.77575266
0.57846767,0.8063139,0.94241214,1.5633059,1.2087251,1.4782156,1.052735,1.4695579,2.1304946,0.8304661,2.6683211,2.8210897,1.7613484,2.8708782,2.5146573,0.2378629,0.94880384,0.2279722,1.6556613,0.43342087
2.8212783,2.294275,1.9551461,2.5799277,1.0600615,2.4730933,0.9339488,1.2822403,0.96830237,1.3119752,1.1446403,3.0551372,1.0117165,0.71057516,1.7298468,1.3031491,1.596578,0.5760462,0.36814192,2.4236002
-0.18595217,0.3325681,0.38854185,-2.0565474,-2.9931974,-1.2070763,-1.674454,-0.58515584,-1.8065171,2.359798,-0.47205397,-3.143381,-0.9471942,-3.1631331,0.2695612,0.524299,0.45696056,0.47715855,-0.37425026,0.11262203
